cl.nom,cl.ave,temp,week,species,group,conc.meso,biomass.ug
160,188.105,A,0,synchaeta,rotifer,0.115740741,0.000556736
160,185.87,W,0,synchaeta,rotifer,0.154320988,0.000506036
160,188.105,A,0,trichocerca,rotifer,0.231481481,0.077779213
160,185.87,W,0,trichocerca,rotifer,0.308641975,0.081637238
160,188.105,A,0,trichotria,rotifer,0,0.000300038
160,185.87,W,0,trichotria,rotifer,0,0.000300038
160,188.105,A,0,tropocyclops.prasinus.extensus,copepod,1.967592593,3.349864454
160,185.87,W,0,tropocyclops.prasinus.extensus,copepod,0.308641975,1.576609312
160,188.105,A,0,tylotrocha,rotifer,0,0.028702933
160,185.87,W,0,tylotrocha,rotifer,0,0.028702933
180,206.015,A,0,anuraeopsis,rotifer,0,0.002999999
180,201.195,W,0,anuraeopsis,rotifer,0,0.002999999
180,206.015,A,0,ascomorpha,rotifer,2.777777778,0.000524146
180,201.195,W,0,ascomorpha,rotifer,0.505050505,0.000191955
180,206.015,A,0,asplancha,rotifer,0.462962963,0.002495984
180,201.195,W,0,asplancha,rotifer,1.388888889,0.004877554
180,206.015,A,0,bipalpus,rotifer,0,0.000510294
180,201.195,W,0,bipalpus,rotifer,0.126262626,0.000575994
180,206.015,A,0,bosmina.longirostris,cladoceran,1.234567901,3.670459906
180,201.195,W,0,bosmina.longirostris,cladoceran,0.315656566,2.514902587
180,206.015,A,0,brachionus,rotifer,0,0.000626808
180,201.195,W,0,brachionus,rotifer,0,0.000626808
180,206.015,A,0,ceriodaphnia.dubia,cladoceran,0.462962963,0.908660803
180,201.195,W,0,ceriodaphnia.dubia,cladoceran,0.631313131,0.789087648
180,206.015,A,0,chydorid.spp,cladoceran,0,1.535838575
180,201.195,W,0,chydorid.spp,cladoceran,0,1.535838575
180,206.015,A,0,chydorus.sphaericus,cladoceran,0,0.479491816
180,201.195,W,0,chydorus.sphaericus,cladoceran,0.063131313,0.506938367
180,206.015,A,0,collotheca.pelagica,rotifer,1.080246914,0.018411183
180,201.195,W,0,collotheca.pelagica,rotifer,0.189393939,0.010999511
180,206.015,A,0,conochilus,rotifer,15.58641975,0.829320988
180,201.195,W,0,conochilus,rotifer,0,0.05
180,206.015,A,0,cyclops.scutifer,copepod,0,2.999700725
180,201.195,W,0,cyclops.scutifer,copepod,0,2.999700725
180,206.015,A,0,daphnia.longiremus,cladoceran,1.851851852,1.259126986
180,201.195,W,0,daphnia.longiremus,cladoceran,0.694444444,0.649994757
180,206.015,A,0,daphnia.mendotae,cladoceran,0.154320988,13.03732533
180,201.195,W,0,daphnia.mendotae,cladoceran,0.757575758,18.8053361
180,206.015,A,0,diacyclops.thomasi,copepod,0.462962963,0.724760163
180,201.195,W,0,diacyclops.thomasi,copepod,0.568181818,2.04872034
180,206.015,A,0,diaphanosoma.brachyrum,cladoceran,1.080246914,1.131480673
180,201.195,W,0,diaphanosoma.brachyrum,cladoceran,0.631313131,0.849851064
180,206.015,A,0,epischura.lacustris,copepod,0,7.253513626
180,201.195,W,0,epischura.lacustris,copepod,0.063131313,7.824513338
180,206.015,A,0,eubosmina.coregoni,cladoceran,0,2.630028815
180,201.195,W,0,eubosmina.coregoni,cladoceran,0,2.630028815
180,206.015,A,0,eubosmina.longirostris,cladoceran,1.388888889,2.132293854
180,201.195,W,0,eubosmina.longirostris,cladoceran,0.441919192,1.280864545
180,206.015,A,0,eubosmina.tubicen,cladoceran,0,1.11483796
180,201.195,W,0,eubosmina.tubicen,cladoceran,0.568181818,1.609097374
180,206.015,A,0,euchlanis,rotifer,0,0.001462128
180,201.195,W,0,euchlanis,rotifer,0,0.001462128
180,206.015,A,0,gastropus,rotifer,0,0.000190041
180,201.195,W,0,gastropus,rotifer,0,0.000190041
180,206.015,A,0,holopedium.glacialis,cladoceran,0.617283951,111.8941276
180,201.195,W,0,holopedium.glacialis,cladoceran,0.694444444,102.9417131
180,206.015,A,0,imm.calanoid,copepod,1.697530864,3.354377933
180,201.195,W,0,imm.calanoid,copepod,1.01010101,2.714316643
180,206.015,A,0,imm.cyclopoid,copepod,5.555555556,5.227436182
180,201.195,W,0,imm.cyclopoid,copepod,3.156565657,2.363275891
180,206.015,A,0,kellicottia,rotifer,5.864197531,0.343209877
180,201.195,W,0,kellicottia,rotifer,15.74074074,0.837037037
180,206.015,A,0,keratella,rotifer,14.35185185,0.027063562
180,201.195,W,0,keratella,rotifer,81.94444444,0.002513697
180,206.015,A,0,latona.glacialis,cladoceran,0,NA
180,201.195,W,0,latona.glacialis,cladoceran,0,NA
180,206.015,A,0,lecane,rotifer,0,0.047192156
180,201.195,W,0,lecane,rotifer,0,0.047192156
180,206.015,A,0,lepadella,rotifer,0,0.000629856
180,201.195,W,0,lepadella,rotifer,0,0.000629856
180,206.015,A,0,leptodiaptomus.minutus,copepod,0.308641975,5.120201402
180,201.195,W,0,leptodiaptomus.minutus,copepod,0.126262626,3.793798364
180,206.015,A,0,leptodora.kindtii,cladoceran,0,0.008
180,201.195,W,0,leptodora.kindtii,cladoceran,0,0.008
180,206.015,A,0,mesocyclops.edax,copepod,0,7.921666339
180,201.195,W,0,mesocyclops.edax,copepod,0,7.921666339
180,206.015,A,0,microcyclops.varicans,copepod,0.925925926,0.541328829
180,201.195,W,0,microcyclops.varicans,copepod,0.568181819,0.686833912
180,206.015,A,0,monostyla,rotifer,0.308641975,0.157037037
180,201.195,W,0,monostyla,rotifer,1.325757576,0.279090909
180,206.015,A,0,nauplii,copepod,4.62962963,4.536899668
180,201.195,W,0,nauplii,copepod,5.092592593,4.721559604
180,206.015,A,0,orthocyclops.modestus,copepod,0.154320988,7.586286429
180,201.195,W,0,orthocyclops.modestus,copepod,0.189393939,7.620375545
180,206.015,A,0,ploesoma,rotifer,1.388888889,0.003014571
180,201.195,W,0,ploesoma,rotifer,0.441919192,0.002008416
180,206.015,A,0,polyarthra,rotifer,1.080246914,0.000932088
180,201.195,W,0,polyarthra,rotifer,1.767676768,0.001549335
180,206.015,A,0,pompholyx,rotifer,0,0.000263009
180,201.195,W,0,pompholyx,rotifer,0.189393939,0.000312209
180,206.015,A,0,scaphaloberis.mucronata,cladoceran,0,2.007517497
180,201.195,W,0,scaphaloberis.mucronata,cladoceran,0,2.007517497
180,206.015,A,0,sida.crystallina,cladoceran,0,9.988822074
180,201.195,W,0,sida.crystallina,cladoceran,0,9.988822074
180,206.015,A,0,skistodiaptomus.oregonensis,copepod,0.154320988,5.86491377
180,201.195,W,0,skistodiaptomus.oregonensis,copepod,0,5.493791462
180,206.015,A,0,synchaeta,rotifer,0.154320988,0.000488436
180,201.195,W,0,synchaeta,rotifer,0,0.000461136
180,206.015,A,0,trichocerca,rotifer,0,0.066205139
180,201.195,W,0,trichocerca,rotifer,0.252525253,0.091457664
180,206.015,A,0,trichotria,rotifer,0,0.000300038
180,201.195,W,0,trichotria,rotifer,0,0.000300038
180,206.015,A,0,tropocyclops.prasinus.extensus,copepod,1.388888889,2.588616825
180,201.195,W,0,tropocyclops.prasinus.extensus,copepod,2.840909091,4.347770707
180,206.015,A,0,tylotrocha,rotifer,0,0.028702933
180,201.195,W,0,tylotrocha,rotifer,0.063131313,0.030514802
200,227.66,A,0,anuraeopsis,rotifer,0,0.002999999
200,225,W,0,anuraeopsis,rotifer,0,0.002999999
200,227.66,A,0,ascomorpha,rotifer,0.476579521,0.000188455
200,225,W,0,ascomorpha,rotifer,4.513888889,0.000709919
200,227.66,A,0,asplancha,rotifer,1.02124183,0.004131231
200,225,W,0,asplancha,rotifer,0.115740741,0.00210281
200,227.66,A,0,bipalpus,rotifer,0.204248366,0.000616503
200,225,W,0,bipalpus,rotifer,0.231481481,0.000586394
200,227.66,A,0,bosmina.longirostris,cladoceran,0.544662309,2.79043746
200,225,W,0,bosmina.longirostris,cladoceran,0.231481481,2.218296895
200,227.66,A,0,brachionus,rotifer,0,0.000626808
200,225,W,0,brachionus,rotifer,0,0.000626808
200,227.66,A,0,ceriodaphnia.dubia,cladoceran,1.293572985,1.322984992
200,225,W,0,ceriodaphnia.dubia,cladoceran,0.231481481,0.607045991
200,227.66,A,0,chydorid.spp,cladoceran,0,1.535838575
200,225,W,0,chydorid.spp,cladoceran,0,1.535838575
200,227.66,A,0,chydorus.sphaericus,cladoceran,0,0.479491816
200,225,W,0,chydorus.sphaericus,cladoceran,0,0.479491816
200,227.66,A,0,collotheca.pelagica,rotifer,2.723311547,0.034742319
200,225,W,0,collotheca.pelagica,rotifer,0.231481481,0.010076202
200,227.66,A,0,conochilus,rotifer,0,0.05
200,225,W,0,conochilus,rotifer,5.671296296,0.333564815
200,227.66,A,0,cyclops.scutifer,copepod,0.136165577,3.356118558
200,225,W,0,cyclops.scutifer,copepod,0.115740741,3.435939516
200,227.66,A,0,daphnia.longiremus,cladoceran,1.565904139,1.157804887
200,225,W,0,daphnia.longiremus,cladoceran,2.083333333,1.462209432
200,227.66,A,0,daphnia.mendotae,cladoceran,0.953159041,21.12447743
200,225,W,0,daphnia.mendotae,cladoceran,0.694444444,18.58835383
200,227.66,A,0,diacyclops.thomasi,copepod,0.340413943,0.854032663
200,225,W,0,diacyclops.thomasi,copepod,0.347222222,0.79439416
200,227.66,A,0,diaphanosoma.brachyrum,cladoceran,0.680827887,0.763694287
200,225,W,0,diaphanosoma.brachyrum,cladoceran,0.810185185,0.723391573
200,227.66,A,0,epischura.lacustris,copepod,0.068082789,7.635617882
200,225,W,0,epischura.lacustris,copepod,0,7.253513626
200,227.66,A,0,eubosmina.coregoni,cladoceran,0,2.630028815
200,225,W,0,eubosmina.coregoni,cladoceran,0,2.630028815
200,227.66,A,0,eubosmina.longirostris,cladoceran,1.906318083,2.611753954
200,225,W,0,eubosmina.longirostris,cladoceran,0.462962963,1.197071874
200,227.66,A,0,eubosmina.tubicen,cladoceran,0.885076253,2.275905608
200,225,W,0,eubosmina.tubicen,cladoceran,0,1.11483796
200,227.66,A,0,euchlanis,rotifer,0,0.001462128
200,225,W,0,euchlanis,rotifer,0,0.001462128
200,227.66,A,0,gastropus,rotifer,0,0.000190041
200,225,W,0,gastropus,rotifer,0,0.000190041
200,227.66,A,0,holopedium.glacialis,cladoceran,1.361655773,177.662337
200,225,W,0,holopedium.glacialis,cladoceran,2.199074074,239.5820004
200,227.66,A,0,imm.calanoid,copepod,2.450980392,4.760365366
200,225,W,0,imm.calanoid,copepod,2.199074074,4.188450677
200,227.66,A,0,imm.cyclopoid,copepod,8.487654321,5.332692277
200,225,W,0,imm.cyclopoid,copepod,9.606481481,5.315703854
200,227.66,A,0,kellicottia,rotifer,25.34722222,1.317361111
200,225,W,0,kellicottia,rotifer,2.662037037,0.183101852
200,227.66,A,0,keratella,rotifer,45.83333333,0.001863697
200,225,W,0,keratella,rotifer,23.61111111,0.047636641
200,227.66,A,0,latona.glacialis,cladoceran,0,NA
200,225,W,0,latona.glacialis,cladoceran,0,NA
200,227.66,A,0,lecane,rotifer,0,0.047192156
200,225,W,0,lecane,rotifer,0,0.047192156
200,227.66,A,0,lepadella,rotifer,0,0.000629856
200,225,W,0,lepadella,rotifer,0,0.000629856
200,227.66,A,0,leptodiaptomus.minutus,copepod,0.136165577,3.852751534
200,225,W,0,leptodiaptomus.minutus,copepod,0.462962963,4.507567742
200,227.66,A,0,leptodora.kindtii,cladoceran,0,0.008
200,225,W,0,leptodora.kindtii,cladoceran,0,0.008
200,227.66,A,0,mesocyclops.edax,copepod,0,7.921666339
200,225,W,0,mesocyclops.edax,copepod,0,7.921666339
200,227.66,A,0,microcyclops.varicans,copepod,0.204248366,0.344021868
200,225,W,0,microcyclops.varicans,copepod,1.157407407,0.606331287
200,227.66,A,0,monostyla,rotifer,0.204248366,0.144509804
200,225,W,0,monostyla,rotifer,0,0.12
200,227.66,A,0,nauplii,copepod,6.018518519,5.434522567
200,225,W,0,nauplii,copepod,6.365740741,5.832843339
200,227.66,A,0,orthocyclops.modestus,copepod,0,6.725782896
200,225,W,0,orthocyclops.modestus,copepod,0.115740741,7.346982084
200,227.66,A,0,ploesoma,rotifer,0.340413943,0.001867323
200,225,W,0,ploesoma,rotifer,2.083333333,0.004517349
200,227.66,A,0,polyarthra,rotifer,0.748910675,0.000978826
200,225,W,0,polyarthra,rotifer,1.273148148,0.000989904
200,227.66,A,0,pompholyx,rotifer,0,0.000263009
200,225,W,0,pompholyx,rotifer,0,0.000263009
200,227.66,A,0,scaphaloberis.mucronata,cladoceran,0,2.007517497
200,225,W,0,scaphaloberis.mucronata,cladoceran,0,2.007517497
200,227.66,A,0,sida.crystallina,cladoceran,0,9.988822074
200,225,W,0,sida.crystallina,cladoceran,0,9.988822074
200,227.66,A,0,skistodiaptomus.oregonensis,copepod,0.068082789,5.754721211
200,225,W,0,skistodiaptomus.oregonensis,copepod,0.115740741,5.897204788
200,227.66,A,0,synchaeta,rotifer,0,0.000461136
200,225,W,0,synchaeta,rotifer,0.115740741,0.000539436
200,227.66,A,0,trichocerca,rotifer,0,0.066205139
200,225,W,0,trichocerca,rotifer,0.694444444,0.100927361
200,227.66,A,0,trichotria,rotifer,0,0.000300038
200,225,W,0,trichotria,rotifer,0,0.000300038
200,227.66,A,0,tropocyclops.prasinus.extensus,copepod,3.336056645,5.062743859
200,225,W,0,tropocyclops.prasinus.extensus,copepod,1.273148148,2.822124628
200,227.66,A,0,tylotrocha,rotifer,0.068082789,0.030656909
200,225,W,0,tylotrocha,rotifer,0,0.028702933
225,246.245,A,0,anuraeopsis,rotifer,0,0.002999999
225,254.25,W,0,anuraeopsis,rotifer,0,0.002999999
225,246.245,A,0,ascomorpha,rotifer,1.535087719,0.000317636
225,254.25,W,0,ascomorpha,rotifer,2.00617284,0.000400818
225,246.245,A,0,asplancha,rotifer,0.14619883,0.002354894
225,254.25,W,0,asplancha,rotifer,0.154320988,0.00214161
225,246.245,A,0,bipalpus,rotifer,0,0.000510294
225,254.25,W,0,bipalpus,rotifer,0,0.000510294
225,246.245,A,0,bosmina.longirostris,cladoceran,1.315789474,4.15420618
225,254.25,W,0,bosmina.longirostris,cladoceran,3.549382716,8.056563377
225,246.245,A,0,brachionus,rotifer,0,0.000626808
225,254.25,W,0,brachionus,rotifer,0,0.000626808
225,246.245,A,0,ceriodaphnia.dubia,cladoceran,1.242690058,0.982474333
225,254.25,W,0,ceriodaphnia.dubia,cladoceran,0.925925926,0.921860489
225,246.245,A,0,chydorid.spp,cladoceran,0,1.535838575
225,254.25,W,0,chydorid.spp,cladoceran,0,1.535838575
225,246.245,A,0,chydorus.sphaericus,cladoceran,0,0.479491816
225,254.25,W,0,chydorus.sphaericus,cladoceran,0,0.479491816
225,246.245,A,0,collotheca.pelagica,rotifer,0,0.00922489
225,254.25,W,0,collotheca.pelagica,rotifer,1.851851852,0.024745852
225,246.245,A,0,conochilus,rotifer,1.023391813,0.10116959
225,254.25,W,0,conochilus,rotifer,1.851851852,0.142592593
225,246.245,A,0,cyclops.scutifer,copepod,0,2.999700725
225,254.25,W,0,cyclops.scutifer,copepod,0,2.999700725
225,246.245,A,0,daphnia.longiremus,cladoceran,2.850877193,1.339258212
225,254.25,W,0,daphnia.longiremus,cladoceran,2.777777778,1.302376915
225,246.245,A,0,daphnia.mendotae,cladoceran,0.365497076,16.3508313
225,254.25,W,0,daphnia.mendotae,cladoceran,1.234567901,23.6544873
225,246.245,A,0,diacyclops.thomasi,copepod,0.292397661,0.688781243
225,254.25,W,0,diacyclops.thomasi,copepod,1.080246914,0.926652631
225,246.245,A,0,diaphanosoma.brachyrum,cladoceran,0.804093567,0.887294328
225,254.25,W,0,diaphanosoma.brachyrum,cladoceran,0.462962963,0.772444598
225,246.245,A,0,epischura.lacustris,copepod,0,7.253513626
225,254.25,W,0,epischura.lacustris,copepod,0,7.253513626
225,246.245,A,0,eubosmina.coregoni,cladoceran,0.073099415,2.822074031
225,254.25,W,0,eubosmina.coregoni,cladoceran,0,2.630028815
225,246.245,A,0,eubosmina.longirostris,cladoceran,1.096491228,1.890505164
225,254.25,W,0,eubosmina.longirostris,cladoceran,2.777777778,2.764952604
225,246.245,A,0,eubosmina.tubicen,cladoceran,0.073099415,1.209983249
225,254.25,W,0,eubosmina.tubicen,cladoceran,0,1.11483796
225,246.245,A,0,euchlanis,rotifer,0,0.001462128
225,254.25,W,0,euchlanis,rotifer,0,0.001462128
225,246.245,A,0,gastropus,rotifer,0.511695906,0.000287241
225,254.25,W,0,gastropus,rotifer,0,0.000190041
225,246.245,A,0,holopedium.glacialis,cladoceran,0.584795322,97.0264013
225,254.25,W,0,holopedium.glacialis,cladoceran,2.00617284,223.9043668
225,246.245,A,0,imm.calanoid,copepod,1.608187135,3.563598941
225,254.25,W,0,imm.calanoid,copepod,1.543209877,3.347470954
225,246.245,A,0,imm.cyclopoid,copepod,6.439393939,4.191811244
225,254.25,W,0,imm.cyclopoid,copepod,6.172839506,4.659674743
225,246.245,A,0,kellicottia,rotifer,4.459064327,0.272953216
225,254.25,W,0,kellicottia,rotifer,7.716049383,0.435802469
225,246.245,A,0,keratella,rotifer,4.824561404,0.001125497
225,254.25,W,0,keratella,rotifer,11.80555556,0.024602249
225,246.245,A,0,latona.glacialis,cladoceran,0,NA
225,254.25,W,0,latona.glacialis,cladoceran,0,NA
225,246.245,A,0,lecane,rotifer,0,0.047192156
225,254.25,W,0,lecane,rotifer,0,0.047192156
225,246.245,A,0,lepadella,rotifer,0,0.000629856
225,254.25,W,0,lepadella,rotifer,0,0.000629856
225,246.245,A,0,leptodiaptomus.minutus,copepod,0.14619883,3.965109861
225,254.25,W,0,leptodiaptomus.minutus,copepod,0,3.529083813
225,246.245,A,0,leptodora.kindtii,cladoceran,0.073099415,0.008584795
225,254.25,W,0,leptodora.kindtii,cladoceran,0,0.008
225,246.245,A,0,mesocyclops.edax,copepod,0,7.921666339
225,254.25,W,0,mesocyclops.edax,copepod,0,7.921666339
225,246.245,A,0,microcyclops.varicans,copepod,1.096491228,1.035223619
225,254.25,W,0,microcyclops.varicans,copepod,2.469135802,1.203654399
225,246.245,A,0,monostyla,rotifer,0.073099415,0.12877193
225,254.25,W,0,monostyla,rotifer,0,0.12
225,246.245,A,0,nauplii,copepod,5.092592593,4.721559604
225,254.25,W,0,nauplii,copepod,5.864197531,5.468399338
225,246.245,A,0,orthocyclops.modestus,copepod,0.219298246,7.811606046
225,254.25,W,0,orthocyclops.modestus,copepod,0,6.725782896
225,246.245,A,0,ploesoma,rotifer,0.292397661,0.001800581
225,254.25,W,0,ploesoma,rotifer,0.462962963,0.002308742
225,246.245,A,0,polyarthra,rotifer,0.365497076,0.000764114
225,254.25,W,0,polyarthra,rotifer,0.154320988,0.000589236
225,246.245,A,0,pompholyx,rotifer,0,0.000263009
225,254.25,W,0,pompholyx,rotifer,0,0.000263009
225,246.245,A,0,scaphaloberis.mucronata,cladoceran,0,2.007517497
225,254.25,W,0,scaphaloberis.mucronata,cladoceran,0,2.007517497
225,246.245,A,0,sida.crystallina,cladoceran,0,9.988822074
225,254.25,W,0,sida.crystallina,cladoceran,0,9.988822074
225,246.245,A,0,skistodiaptomus.oregonensis,copepod,0.365497076,7.330149759
225,254.25,W,0,skistodiaptomus.oregonensis,copepod,0.154320988,6.530375392
225,246.245,A,0,synchaeta,rotifer,0,0.000461136
225,254.25,W,0,synchaeta,rotifer,0,0.000461136
225,246.245,A,0,trichocerca,rotifer,0,0.066205139
225,254.25,W,0,trichocerca,rotifer,0,0.066205139
225,246.245,A,0,trichotria,rotifer,0,0.000300038
225,254.25,W,0,trichotria,rotifer,0,0.000300038
225,246.245,A,0,tropocyclops.prasinus.extensus,copepod,1.388888889,2.887132058
225,254.25,W,0,tropocyclops.prasinus.extensus,copepod,0,1.160918983
225,246.245,A,0,tylotrocha,rotifer,0.073099415,0.030800886
225,254.25,W,0,tylotrocha,rotifer,0,0.028702933
250,280.92,A,0,anuraeopsis,rotifer,0,0.002999999
250,277.55,W,0,anuraeopsis,rotifer,0,0.002999999
250,280.92,A,0,ascomorpha,rotifer,0.925925926,0.000233173
250,277.55,W,0,ascomorpha,rotifer,1.466049383,0.000313692
250,280.92,A,0,asplancha,rotifer,0,0.00205811
250,277.55,W,0,asplancha,rotifer,0.077160494,0.002214746
250,280.92,A,0,bipalpus,rotifer,0.231481481,0.000590394
250,277.55,W,0,bipalpus,rotifer,0.231481481,0.000563294
250,280.92,A,0,bosmina.longirostris,cladoceran,1.736111111,4.288764817
250,277.55,W,0,bosmina.longirostris,cladoceran,1.00308642,3.458337947
250,280.92,A,0,brachionus,rotifer,0,0.000626808
250,277.55,W,0,brachionus,rotifer,0,0.000626808
250,280.92,A,0,ceriodaphnia.dubia,cladoceran,1.273148148,1.005602679
250,277.55,W,0,ceriodaphnia.dubia,cladoceran,0.308641975,0.615313942
250,280.92,A,0,chydorid.spp,cladoceran,0,1.535838575
250,277.55,W,0,chydorid.spp,cladoceran,0.077160494,1.61205105
250,280.92,A,0,chydorus.sphaericus,cladoceran,0.231481481,0.571244423
250,277.55,W,0,chydorus.sphaericus,cladoceran,0.462962963,0.60595596
250,280.92,A,0,collotheca.pelagica,rotifer,0.347222222,0.010178202
250,277.55,W,0,collotheca.pelagica,rotifer,0.462962963,0.010296681
250,280.92,A,0,conochilus,rotifer,0,0.05
250,277.55,W,0,conochilus,rotifer,0,0.05
250,280.92,A,0,cyclops.scutifer,copepod,0,2.999700725
250,277.55,W,0,cyclops.scutifer,copepod,0,2.999700725
250,280.92,A,0,daphnia.longiremus,cladoceran,0.810185185,0.708829043
250,277.55,W,0,daphnia.longiremus,cladoceran,0.617283951,0.75630337
250,280.92,A,0,daphnia.mendotae,cladoceran,0.578703704,17.17110525
250,277.55,W,0,daphnia.mendotae,cladoceran,0.694444444,16.50755385
250,280.92,A,0,diacyclops.thomasi,copepod,0.810185185,0.999979851
250,277.55,W,0,diacyclops.thomasi,copepod,0.462962963,0.943061036
250,280.92,A,0,diaphanosoma.brachyrum,cladoceran,0.347222222,0.552903248
250,277.55,W,0,diaphanosoma.brachyrum,cladoceran,0.231481481,0.614364516
250,280.92,A,0,epischura.lacustris,copepod,0,7.253513626
250,277.55,W,0,epischura.lacustris,copepod,0,7.253513626
250,280.92,A,0,eubosmina.coregoni,cladoceran,0,2.630028815
250,277.55,W,0,eubosmina.coregoni,cladoceran,0,2.630028815
250,280.92,A,0,eubosmina.longirostris,cladoceran,0.925925926,1.565130185
250,277.55,W,0,eubosmina.longirostris,cladoceran,0.771604938,1.500282057
250,280.92,A,0,eubosmina.tubicen,cladoceran,0.115740741,1.21657614
250,277.55,W,0,eubosmina.tubicen,cladoceran,0,1.11483796
250,280.92,A,0,euchlanis,rotifer,0,0.001462128
250,277.55,W,0,euchlanis,rotifer,0.308641975,0.001959438
250,280.92,A,0,gastropus,rotifer,0,0.000190041
250,277.55,W,0,gastropus,rotifer,0,0.000190041
250,280.92,A,0,holopedium.glacialis,cladoceran,1.157407407,145.4219803
250,277.55,W,0,holopedium.glacialis,cladoceran,0.540123457,108.5625029
250,280.92,A,0,imm.calanoid,copepod,1.50462963,3.294424933
250,277.55,W,0,imm.calanoid,copepod,1.697530864,2.716581824
250,280.92,A,0,imm.cyclopoid,copepod,9.027777778,5.302394781
250,277.55,W,0,imm.cyclopoid,copepod,5.324074074,3.090370025
250,280.92,A,0,kellicottia,rotifer,5.092592593,0.30462963
250,277.55,W,0,kellicottia,rotifer,1.774691358,0.138734568
250,280.92,A,0,keratella,rotifer,14.35185185,0.028465761
250,277.55,W,0,keratella,rotifer,13.42592593,0.02393545
250,280.92,A,0,latona.glacialis,cladoceran,0,NA
250,277.55,W,0,latona.glacialis,cladoceran,0,NA
250,280.92,A,0,lecane,rotifer,0.115740741,0.057483697
250,277.55,W,0,lecane,rotifer,0.154320988,0.062356609
250,280.92,A,0,lepadella,rotifer,0,0.000629856
250,277.55,W,0,lepadella,rotifer,0,0.000629856
250,280.92,A,0,leptodiaptomus.minutus,copepod,0.115740741,4.001932168
250,277.55,W,0,leptodiaptomus.minutus,copepod,0,3.529083813
250,280.92,A,0,leptodora.kindtii,cladoceran,0,0.008
250,277.55,W,0,leptodora.kindtii,cladoceran,0,0.008
250,280.92,A,0,mesocyclops.edax,copepod,0,7.921666339
250,277.55,W,0,mesocyclops.edax,copepod,0,7.921666339
250,280.92,A,0,microcyclops.varicans,copepod,1.273148148,0.698938674
250,277.55,W,0,microcyclops.varicans,copepod,1.388888889,0.651591654
250,280.92,A,0,monostyla,rotifer,4.62962963,0.675555556
250,277.55,W,0,monostyla,rotifer,2.391975309,0.407037037
250,280.92,A,0,nauplii,copepod,4.74537037,4.681254286
250,277.55,W,0,nauplii,copepod,2.777777778,3.043425384
250,280.92,A,0,orthocyclops.modestus,copepod,0.115740741,7.228960753
250,277.55,W,0,orthocyclops.modestus,copepod,0,6.725782896
250,280.92,A,0,ploesoma,rotifer,0.231481481,0.001612882
250,277.55,W,0,ploesoma,rotifer,0.540123457,0.001984732
250,280.92,A,0,polyarthra,rotifer,0.347222222,0.000596036
250,277.55,W,0,polyarthra,rotifer,0.077160494,0.000602636
250,280.92,A,0,pompholyx,rotifer,0,0.000263009
250,277.55,W,0,pompholyx,rotifer,0,0.000263009
250,280.92,A,0,scaphaloberis.mucronata,cladoceran,0.231481481,2.656826664
250,277.55,W,0,scaphaloberis.mucronata,cladoceran,0.154320988,2.507853196
250,280.92,A,0,sida.crystallina,cladoceran,0,9.988822074
250,277.55,W,0,sida.crystallina,cladoceran,0,9.988822074
250,280.92,A,0,skistodiaptomus.oregonensis,copepod,0,5.493791462
250,277.55,W,0,skistodiaptomus.oregonensis,copepod,0,5.493791462
250,280.92,A,0,synchaeta,rotifer,0,0.000461136
250,277.55,W,0,synchaeta,rotifer,0.154320988,0.000517436
250,280.92,A,0,trichocerca,rotifer,0.115740741,0.071992176
250,277.55,W,0,trichocerca,rotifer,0.694444444,0.100927361
250,280.92,A,0,trichotria,rotifer,0,0.000300038
250,277.55,W,0,trichotria,rotifer,0,0.000300038
250,280.92,A,0,tropocyclops.prasinus.extensus,copepod,0.462962963,1.61354768
250,277.55,W,0,tropocyclops.prasinus.extensus,copepod,0.385802469,1.550634586
250,280.92,A,0,tylotrocha,rotifer,0,0.028702933
250,277.55,W,0,tylotrocha,rotifer,0,0.028702933
300,326.845,A,0,anuraeopsis,rotifer,0,0.002999999
300,326.845,A,0,ascomorpha,rotifer,3.703703704,0.000598912
300,326.845,A,0,asplancha,rotifer,0.231481481,0.002199771
300,326.845,A,0,bipalpus,rotifer,0.347222222,0.000586094
300,326.845,A,0,bosmina.longirostris,cladoceran,0.925925926,3.271595232
300,326.845,A,0,brachionus,rotifer,0,0.000626808
300,326.845,A,0,ceriodaphnia.dubia,cladoceran,1.157407407,1.194041244
300,326.845,A,0,chydorid.spp,cladoceran,0,1.535838575
300,326.845,A,0,chydorus.sphaericus,cladoceran,0,0.479491816
300,326.845,A,0,collotheca.pelagica,rotifer,1.388888889,0.026729647
300,326.845,A,0,conochilus,rotifer,29.62962963,1.531481482
300,326.845,A,0,cyclops.scutifer,copepod,0,2.999700725
300,326.845,A,0,daphnia.longiremus,cladoceran,1.736111111,1.406703193
300,326.845,A,0,daphnia.mendotae,cladoceran,1.50462963,26.61436922
300,326.845,A,0,diacyclops.thomasi,copepod,1.041666667,1.04873054
300,326.845,A,0,diaphanosoma.brachyrum,cladoceran,0.694444444,0.768598828
300,326.845,A,0,epischura.lacustris,copepod,0,7.253513626
300,326.845,A,0,eubosmina.coregoni,cladoceran,0,2.630028815
300,326.845,A,0,eubosmina.longirostris,cladoceran,0.347222222,1.11913659
300,326.845,A,0,eubosmina.tubicen,cladoceran,0,1.11483796
300,326.845,A,0,euchlanis,rotifer,0,0.001462128
300,326.845,A,0,gastropus,rotifer,0,0.000190041
